bill_id,thomas_id
hconres1-103,220
hconres2-103,89
hconres2-103,249
hconres2-103,1088
hconres2-103,1122
hconres3-103,28
hconres3-103,38
hconres3-103,47
hconres3-103,60
hconres3-103,62
hconres3-103,100
hconres3-103,113
hconres3-103,154
hconres3-103,165
hconres3-103,207
hconres3-103,211
hconres3-103,224
hconres3-103,249
hconres3-103,250
hconres3-103,258
hconres3-103,282
hconres3-103,295
hconres3-103,307
hconres3-103,310
hconres3-103,322
hconres3-103,342
hconres3-103,434
hconres3-103,440
hconres3-103,446
hconres3-103,454
hconres3-103,492
hconres3-103,533
hconres3-103,575
hconres3-103,578
hconres3-103,642
hconres3-103,687
hconres3-103,720
hconres3-103,755
hconres3-103,761
hconres3-103,763
hconres3-103,785
hconres3-103,830
hconres3-103,876
hconres3-103,886
hconres3-103,901
hconres3-103,910
hconres3-103,912
hconres3-103,960
hconres3-103,977
hconres3-103,979
hconres3-103,998
hconres3-103,1015
hconres3-103,1063
hconres3-103,1075
hconres3-103,1085
hconres3-103,1088
hconres3-103,1091
hconres3-103,1103
hconres3-103,1122
hconres3-103,1123
hconres3-103,1125
hconres3-103,1141
hconres3-103,1149
hconres3-103,1161
hconres3-103,1190
hconres3-103,1197
hconres3-103,1256
hconres4-103,407
hconres4-103,511
hconres4-103,589
hconres5-103,4
hconres5-103,208
hconres5-103,279
hconres5-103,589
hconres5-103,850
hconres5-103,949
hconres5-103,1048
hconres5-103,1163
hconres6-103,11
hconres6-103,26
hconres6-103,28
hconres6-103,38
hconres6-103,45
hconres6-103,47
hconres6-103,50
hconres6-103,52
hconres6-103,57
hconres6-103,60
hconres6-103,62
hconres6-103,64
hconres6-103,78
hconres6-103,80
hconres6-103,97
hconres6-103,107
hconres6-103,113
hconres6-103,123
hconres6-103,146
hconres6-103,154
hconres6-103,160
hconres6-103,166
hconres6-103,171
hconres6-103,183
hconres6-103,207
hconres6-103,211
hconres6-103,222
hconres6-103,224
hconres6-103,242
hconres6-103,247
hconres6-103,249
hconres6-103,250
hconres6-103,266
hconres6-103,277
hconres6-103,282
hconres6-103,295
hconres6-103,306
hconres6-103,307
hconres6-103,310
hconres6-103,322
hconres6-103,324
hconres6-103,342
hconres6-103,366
hconres6-103,373
hconres6-103,380
hconres6-103,384
hconres6-103,404
hconres6-103,407
hconres6-103,425
hconres6-103,432
hconres6-103,434
hconres6-103,438
hconres6-103,439
hconres6-103,441
hconres6-103,446
hconres6-103,447
hconres6-103,448
hconres6-103,450
hconres6-103,454
hconres6-103,465
hconres6-103,492
hconres6-103,498
hconres6-103,510
hconres6-103,511
hconres6-103,517
hconres6-103,524
hconres6-103,533
hconres6-103,545
hconres6-103,547
hconres6-103,549
hconres6-103,550
hconres6-103,575
hconres6-103,578
hconres6-103,579
hconres6-103,580
hconres6-103,582
hconres6-103,583
hconres6-103,586
hconres6-103,603
hconres6-103,604
hconres6-103,606
hconres6-103,632
hconres6-103,635
hconres6-103,636
hconres6-103,642
hconres6-103,645
hconres6-103,655
hconres6-103,669
hconres6-103,672
hconres6-103,687
hconres6-103,690
hconres6-103,691
hconres6-103,696
hconres6-103,720
hconres6-103,733
hconres6-103,761
hconres6-103,763
hconres6-103,764
hconres6-103,765
hconres6-103,773
hconres6-103,775
hconres6-103,778
hconres6-103,782
hconres6-103,794
hconres6-103,801
hconres6-103,813
hconres6-103,823
hconres6-103,830
hconres6-103,855
hconres6-103,881
hconres6-103,885
hconres6-103,886
hconres6-103,889
hconres6-103,901
hconres6-103,906
hconres6-103,912
hconres6-103,921
hconres6-103,923
hconres6-103,925
hconres6-103,937
hconres6-103,942
hconres6-103,947
hconres6-103,960
hconres6-103,968
hconres6-103,979
hconres6-103,990
hconres6-103,993
hconres6-103,998
hconres6-103,1013
hconres6-103,1015
hconres6-103,1023
hconres6-103,1026
hconres6-103,1030
hconres6-103,1041
hconres6-103,1048
hconres6-103,1060
hconres6-103,1063
hconres6-103,1071
hconres6-103,1075
hconres6-103,1080
hconres6-103,1083
hconres6-103,1088
hconres6-103,1092
hconres6-103,1103
hconres6-103,1122
hconres6-103,1125
hconres6-103,1135
hconres6-103,1137
hconres6-103,1140
hconres6-103,1141
hconres6-103,1149
hconres6-103,1161
hconres6-103,1177
hconres6-103,1190
hconres6-103,1196
hconres6-103,1197
hconres6-103,1214
hconres6-103,1232
hconres6-103,1238
hconres6-103,1255
hconres6-103,1256
hconres6-103,1263
hconres6-103,1264
hconres7-103,45
hconres7-103,47
hconres7-103,93
hconres7-103,165
hconres7-103,166
hconres7-103,211
hconres7-103,310
hconres7-103,342
hconres7-103,425
hconres7-103,426
hconres7-103,439
hconres7-103,441
hconres7-103,448
hconres7-103,454
hconres7-103,462
hconres7-103,511
hconres7-103,539
hconres7-103,541
hconres7-103,575
hconres7-103,635
hconres7-103,642
hconres7-103,652
hconres7-103,679
hconres7-103,686
hconres7-103,690
hconres7-103,691
hconres7-103,693
hconres7-103,732
hconres7-103,773
hconres7-103,778
hconres7-103,800
hconres7-103,830
hconres7-103,833
hconres7-103,886
