bill_id,thomas_id
hconres1-98,397
hconres2-98,23
hconres2-98,392
hconres2-98,602
hconres2-98,963
hconres3-98,422
hconres4-98,497
hconres5-98,555
hconres6-98,703
hconres7-98,703
hconres8-98,703
hconres9-98,6
hconres9-98,101
hconres9-98,191
hconres9-98,248
hconres9-98,304
hconres9-98,328
hconres9-98,334
hconres9-98,419
hconres9-98,431
hconres9-98,441
hconres9-98,611
hconres9-98,703
hconres9-98,751
hconres9-98,855
hconres9-98,986
hconres9-98,1045
hconres9-98,1046
hconres9-98,1077
hconres9-98,1087
hconres9-98,1121
hconres9-98,1178
hconres10-98,703
hconres11-98,703
hconres11-98,764
hconres12-98,855
hconres12-98,876
hconres12-98,1033
hconres12-98,1071
hconres12-98,1210
hconres13-98,259
hconres13-98,304
hconres13-98,855
hconres13-98,898
hconres13-98,1004
hconres14-98,109
hconres14-98,134
hconres14-98,189
hconres14-98,374
hconres14-98,609
hconres14-98,855
hconres14-98,1004
hconres14-98,1136
hconres15-98,974
hconres16-98,154
hconres16-98,241
hconres16-98,974
hconres17-98,974
hconres18-98,154
hconres18-98,974
hconres19-98,1213
hconres20-98,65
hconres20-98,71
hconres20-98,134
hconres20-98,203
hconres20-98,229
hconres20-98,245
hconres20-98,284
hconres20-98,328
hconres20-98,334
hconres20-98,336
hconres20-98,372
hconres20-98,375
hconres20-98,395
hconres20-98,616
hconres20-98,620
hconres20-98,680
hconres20-98,681
hconres20-98,684
hconres20-98,710
hconres20-98,781
hconres20-98,802
hconres20-98,818
hconres20-98,876
hconres20-98,882
hconres20-98,1040
hconres20-98,1059
hconres20-98,1163
hconres20-98,1195
hconres20-98,1210
hconres20-98,1252
hconres21-98,65
hconres21-98,85
hconres21-98,111
hconres21-98,134
hconres21-98,245
hconres21-98,252
hconres21-98,284
hconres21-98,314
hconres21-98,327
hconres21-98,329
hconres21-98,372
hconres21-98,374
hconres21-98,392
hconres21-98,407
hconres21-98,560
hconres21-98,646
hconres21-98,649
hconres21-98,657
hconres21-98,681
hconres21-98,682
hconres21-98,694
hconres21-98,771
hconres21-98,818
hconres21-98,820
hconres21-98,840
hconres21-98,883
hconres21-98,973
hconres21-98,974
hconres21-98,1029
hconres21-98,1036
hconres21-98,1163
hconres21-98,1165
hconres21-98,1185
hconres21-98,1241
hconres21-98,1243
hconres22-98,384
hconres23-98,55
hconres23-98,71
hconres23-98,72
hconres23-98,85
hconres23-98,89
hconres23-98,108
hconres23-98,109
hconres23-98,116
hconres23-98,128
hconres23-98,154
hconres23-98,189
hconres23-98,207
hconres23-98,209
hconres23-98,220
hconres23-98,229
hconres23-98,241
hconres23-98,259
hconres23-98,264
hconres23-98,293
hconres23-98,297
hconres23-98,301
hconres23-98,321
hconres23-98,334
hconres23-98,351
hconres23-98,372
hconres23-98,402
hconres23-98,432
hconres23-98,440
hconres23-98,441
hconres23-98,447
hconres23-98,483
hconres23-98,490
hconres23-98,491
hconres23-98,497
hconres23-98,498
hconres23-98,508
hconres23-98,516
hconres23-98,537
hconres23-98,555
hconres23-98,560
hconres23-98,572
hconres23-98,579
hconres23-98,580
hconres23-98,644
hconres23-98,658
hconres23-98,663
hconres23-98,680
hconres23-98,681
hconres23-98,682
hconres23-98,683
hconres23-98,694
hconres23-98,738
hconres23-98,748
hconres23-98,765
hconres23-98,784
hconres23-98,802
hconres23-98,808
hconres23-98,822
hconres23-98,824
hconres23-98,836
hconres23-98,841
hconres23-98,859
hconres23-98,865
hconres23-98,875
hconres23-98,883
hconres23-98,886
hconres23-98,923
hconres23-98,932
hconres23-98,952
hconres23-98,965
hconres23-98,977
hconres23-98,990
hconres23-98,1021
hconres23-98,1040
hconres23-98,1041
hconres23-98,1054
hconres23-98,1057
hconres23-98,1071
hconres23-98,1079
hconres23-98,1098
hconres23-98,1110
hconres23-98,1195
hconres23-98,1196
hconres23-98,1204
hconres23-98,1209
hconres23-98,1212
hconres23-98,1221
hconres23-98,1223
hconres23-98,1224
hconres23-98,1232
hconres23-98,1237
hconres23-98,1238
hconres23-98,1241
hconres23-98,1249
hconres23-98,1253
hconres24-98,855
hconres25-98,4
hconres25-98,104
hconres25-98,111
hconres25-98,116
hconres25-98,178
hconres25-98,228
hconres25-98,229
hconres25-98,237
hconres25-98,245
hconres25-98,284
hconres25-98,304
hconres25-98,314
hconres25-98,334
hconres25-98,336
hconres25-98,361
hconres25-98,372
hconres25-98,374
hconres25-98,375
hconres25-98,377
hconres25-98,384
hconres25-98,395
hconres25-98,402
hconres25-98,407
hconres25-98,431
hconres25-98,440
hconres25-98,460
hconres25-98,463
hconres25-98,501
hconres25-98,534
hconres25-98,564
hconres25-98,593
hconres25-98,628
hconres25-98,649
hconres25-98,663
hconres25-98,682
hconres25-98,735
hconres25-98,751
hconres25-98,758
hconres25-98,771
hconres25-98,781
hconres25-98,818
hconres25-98,820
hconres25-98,835
hconres25-98,840
hconres25-98,841
hconres25-98,898
hconres25-98,963
hconres25-98,974
hconres25-98,1036
hconres25-98,1045
hconres25-98,1071
hconres25-98,1077
hconres25-98,1167
hconres25-98,1185
hconres25-98,1195
hconres25-98,1213
hconres25-98,1231
hconres26-98,82
hconres26-98,104
hconres26-98,178
hconres26-98,228
hconres26-98,229
hconres26-98,237
hconres26-98,284
hconres26-98,304
hconres26-98,314
hconres26-98,327
hconres26-98,330
hconres26-98,336
hconres26-98,372
hconres26-98,375
hconres26-98,377
hconres26-98,384
hconres26-98,402
hconres26-98,407
hconres26-98,431
hconres26-98,440
hconres26-98,463
hconres26-98,628
hconres26-98,663
hconres26-98,771
hconres26-98,774
hconres26-98,784
hconres26-98,820
hconres26-98,840
hconres26-98,1045
hconres26-98,1195
hconres26-98,1231
hconres27-98,1088
hconres27-98,1122
hconres28-98,6
hconres28-98,54
hconres28-98,55
hconres28-98,65
hconres28-98,71
hconres28-98,80
hconres28-98,84
hconres28-98,103
hconres28-98,112
hconres28-98,162
hconres28-98,180
hconres28-98,203
hconres28-98,207
hconres28-98,261
hconres28-98,268
hconres28-98,273
hconres28-98,326
hconres28-98,328
hconres28-98,329
hconres28-98,331
hconres28-98,334
hconres28-98,358
hconres28-98,361
hconres28-98,372
hconres28-98,374
hconres28-98,384
hconres28-98,401
hconres28-98,430
hconres28-98,440
hconres28-98,447
hconres28-98,497
hconres28-98,514
hconres28-98,525
hconres28-98,566
hconres28-98,567
hconres28-98,649
hconres28-98,663
hconres28-98,680
hconres28-98,704
hconres28-98,710
hconres28-98,735
hconres28-98,802
hconres28-98,818
hconres28-98,824
hconres28-98,840
hconres28-98,841
hconres28-98,844
hconres28-98,876
hconres28-98,883
hconres28-98,906
hconres28-98,940
hconres28-98,968
hconres28-98,975
hconres28-98,1004
hconres28-98,1007
hconres28-98,1020
hconres28-98,1057
hconres28-98,1059
hconres28-98,1077
hconres28-98,1095
hconres28-98,1101
hconres28-98,1115
hconres28-98,1126
hconres28-98,1150
hconres28-98,1163
hconres28-98,1185
hconres28-98,1189
hconres28-98,1210
hconres28-98,1224
hconres28-98,1232
hconres28-98,1253
hconres28-98,1261
