bill_id,thomas_id
hconres1-110,1069
hconres2-110,91
hconres2-110,208
hconres2-110,256
hconres2-110,371
hconres2-110,502
hconres2-110,511
hconres2-110,584
hconres2-110,587
hconres2-110,588
hconres2-110,592
hconres2-110,599
hconres2-110,631
hconres2-110,688
hconres2-110,735
hconres2-110,850
hconres2-110,868
hconres2-110,902
hconres2-110,940
hconres2-110,944
hconres2-110,1037
hconres2-110,1042
hconres2-110,1151
hconres2-110,1165
hconres2-110,1207
hconres2-110,1474
hconres2-110,1477
hconres2-110,1497
hconres2-110,1498
hconres2-110,1503
hconres2-110,1504
hconres2-110,1580
hconres2-110,1581
hconres2-110,1602
hconres2-110,1604
hconres2-110,1654
hconres2-110,1682
hconres2-110,1708
hconres2-110,1715
hconres2-110,1723
hconres2-110,1753
hconres2-110,1790
hconres2-110,1800
hconres2-110,1811
hconres2-110,1843
hconres2-110,1857
hconres2-110,1864
hconres2-110,1889
hconres3-110,944
hconres3-110,1158
hconres3-110,1636
hconres3-110,1653
hconres3-110,1672
hconres4-110,448
hconres4-110,462
hconres4-110,484
hconres4-110,1842
hconres4-110,1871
hconres5-110,132
hconres5-110,256
hconres5-110,880
hconres5-110,1037
hconres5-110,1242
hconres5-110,1474
hconres5-110,1499
hconres5-110,1503
hconres5-110,1530
hconres5-110,1580
hconres5-110,1614
hconres5-110,1641
hconres5-110,1669
hconres5-110,1687
hconres5-110,1723
hconres5-110,1744
hconres5-110,1760
hconres5-110,1841
hconres5-110,1843
hconres5-110,1849
hconres5-110,1856
hconres5-110,1875
hconres5-110,1878
hconres6-110,616
hconres6-110,1844
hconres7-110,2
hconres7-110,4
hconres7-110,70
hconres7-110,82
hconres7-110,132
hconres7-110,256
hconres7-110,279
hconres7-110,303
hconres7-110,316
hconres7-110,344
hconres7-110,371
hconres7-110,478
hconres7-110,502
hconres7-110,511
hconres7-110,541
hconres7-110,566
hconres7-110,587
hconres7-110,588
hconres7-110,599
hconres7-110,659
hconres7-110,663
hconres7-110,688
hconres7-110,729
hconres7-110,733
hconres7-110,766
hconres7-110,785
hconres7-110,808
hconres7-110,832
hconres7-110,850
hconres7-110,868
hconres7-110,879
hconres7-110,902
hconres7-110,1003
hconres7-110,1037
hconres7-110,1042
hconres7-110,1048
hconres7-110,1071
hconres7-110,1101
hconres7-110,1151
hconres7-110,1165
hconres7-110,1205
hconres7-110,1209
hconres7-110,1242
hconres7-110,1251
hconres7-110,1461
hconres7-110,1469
hconres7-110,1471
hconres7-110,1473
hconres7-110,1477
hconres7-110,1490
hconres7-110,1491
hconres7-110,1501
hconres7-110,1504
hconres7-110,1506
hconres7-110,1510
hconres7-110,1520
hconres7-110,1522
hconres7-110,1526
hconres7-110,1527
hconres7-110,1533
hconres7-110,1537
hconres7-110,1561
hconres7-110,1564
hconres7-110,1576
hconres7-110,1580
hconres7-110,1588
hconres7-110,1592
hconres7-110,1598
hconres7-110,1602
hconres7-110,1604
hconres7-110,1634
hconres7-110,1635
hconres7-110,1636
hconres7-110,1641
hconres7-110,1655
hconres7-110,1663
hconres7-110,1671
hconres7-110,1682
hconres7-110,1686
hconres7-110,1705
hconres7-110,1708
hconres7-110,1709
hconres7-110,1715
hconres7-110,1722
hconres7-110,1725
hconres7-110,1728
hconres7-110,1729
hconres7-110,1730
hconres7-110,1732
hconres7-110,1757
hconres7-110,1761
hconres7-110,1774
hconres7-110,1777
hconres7-110,1780
hconres7-110,1790
hconres7-110,1794
hconres7-110,1798
hconres7-110,1810
hconres7-110,1811
hconres7-110,1814
hconres7-110,1818
hconres7-110,1836
hconres7-110,1837
hconres7-110,1843
hconres7-110,1844
hconres7-110,1845
hconres7-110,1846
hconres7-110,1857
hconres7-110,1861
hconres7-110,1864
hconres7-110,1870
hconres7-110,1878
hconres8-110,1501
hconres9-110,2
hconres9-110,21
hconres9-110,82
hconres9-110,91
hconres9-110,99
hconres9-110,132
hconres9-110,208
hconres9-110,229
hconres9-110,231
hconres9-110,256
hconres9-110,281
hconres9-110,344
hconres9-110,355
hconres9-110,367
hconres9-110,371
hconres9-110,381
hconres9-110,407
hconres9-110,478
hconres9-110,511
hconres9-110,541
hconres9-110,550
hconres9-110,587
hconres9-110,588
hconres9-110,592
hconres9-110,599
hconres9-110,616
hconres9-110,663
hconres9-110,688
hconres9-110,709
hconres9-110,729
hconres9-110,766
hconres9-110,785
hconres9-110,805
hconres9-110,832
hconres9-110,850
hconres9-110,868
hconres9-110,902
hconres9-110,940
hconres9-110,944
hconres9-110,997
hconres9-110,1003
hconres9-110,1037
hconres9-110,1042
hconres9-110,1101
hconres9-110,1151
hconres9-110,1165
hconres9-110,1184
hconres9-110,1205
hconres9-110,1207
hconres9-110,1209
hconres9-110,1242
hconres9-110,1251
hconres9-110,1469
hconres9-110,1471
hconres9-110,1473
hconres9-110,1474
hconres9-110,1477
hconres9-110,1482
hconres9-110,1490
hconres9-110,1497
hconres9-110,1499
hconres9-110,1501
hconres9-110,1503
hconres9-110,1504
hconres9-110,1506
hconres9-110,1510
hconres9-110,1516
hconres9-110,1528
hconres9-110,1530
hconres9-110,1564
hconres9-110,1576
hconres9-110,1580
hconres9-110,1581
hconres9-110,1588
hconres9-110,1595
hconres9-110,1597
hconres9-110,1604
hconres9-110,1614
hconres9-110,1632
hconres9-110,1634
hconres9-110,1635
hconres9-110,1636
hconres9-110,1653
hconres9-110,1654
hconres9-110,1682
hconres9-110,1705
hconres9-110,1708
hconres9-110,1715
hconres9-110,1722
hconres9-110,1723
hconres9-110,1728
hconres9-110,1729
hconres9-110,1757
hconres9-110,1761
hconres9-110,1777
hconres9-110,1790
hconres9-110,1803
hconres9-110,1811
hconres9-110,1830
hconres9-110,1832
hconres9-110,1839
hconres9-110,1843
hconres9-110,1849
hconres9-110,1857
hconres9-110,1861
hconres9-110,1864
hconres9-110,1865
hconres9-110,1866
hconres9-110,1867
hconres9-110,1870
hconres9-110,1878
hconres9-110,1880
hconres10-110,371
hconres10-110,381
hconres10-110,587
hconres10-110,592
hconres10-110,902
hconres10-110,1474
hconres10-110,1501
hconres10-110,1844
hconres11-110,1042
hconres11-110,1634
hconres12-110,1103
hconres12-110,1779
hconres13-110,439
hconres13-110,448
hconres13-110,615
hconres13-110,699
hconres13-110,910
hconres13-110,1467
hconres13-110,1481
hconres13-110,1501
hconres13-110,1635
hconres13-110,1871
hconres13-110,1876
hconres14-110,588
hconres15-110,588
hconres16-110,588
hconres17-110,381
hconres17-110,588
hconres17-110,1878
hconres18-110,588
hconres19-110,91
hconres19-110,132
hconres19-110,229
hconres19-110,256
hconres19-110,511
hconres19-110,588
hconres19-110,599
hconres19-110,616
hconres19-110,663
hconres19-110,868
hconres19-110,902
hconres19-110,1003
hconres19-110,1042
hconres19-110,1165
hconres19-110,1205
hconres19-110,1242
hconres19-110,1251
hconres19-110,1473
hconres19-110,1474
hconres19-110,1497
hconres19-110,1501
hconres19-110,1506
hconres19-110,1708
hconres19-110,1761
