bill_id,thomas_id
hconres30-101,1214
hconres30-101,1224
hconres30-101,1238
hconres30-101,1255
hconres30-101,1256
hconres31-101,310
hconres32-101,1084
hconres33-101,397
hconres34-101,20
hconres34-101,26
hconres34-101,158
hconres34-101,190
hconres34-101,224
hconres34-101,345
hconres34-101,419
hconres34-101,484
hconres34-101,669
hconres34-101,673
hconres34-101,681
hconres34-101,748
hconres34-101,764
hconres34-101,917
hconres34-101,1018
hconres34-101,1063
hconres34-101,1110
hconres34-101,1206
hconres34-101,1237
hconres35-101,28
hconres35-101,78
hconres35-101,89
hconres35-101,97
hconres35-101,207
hconres35-101,310
hconres35-101,338
hconres35-101,342
hconres35-101,390
hconres35-101,492
hconres35-101,498
hconres35-101,510
hconres35-101,532
hconres35-101,554
hconres35-101,560
hconres35-101,572
hconres35-101,575
hconres35-101,580
hconres35-101,615
hconres35-101,618
hconres35-101,645
hconres35-101,682
hconres35-101,698
hconres35-101,715
hconres35-101,764
hconres35-101,771
hconres35-101,794
hconres35-101,885
hconres35-101,886
hconres35-101,934
hconres35-101,971
hconres35-101,1023
hconres35-101,1054
hconres35-101,1055
hconres35-101,1064
hconres35-101,1088
hconres35-101,1206
hconres35-101,1224
hconres35-101,1255
hconres36-101,682
hconres36-101,801
hconres37-101,4
hconres37-101,7
hconres37-101,10
hconres37-101,23
hconres37-101,25
hconres37-101,28
hconres37-101,33
hconres37-101,36
hconres37-101,47
hconres37-101,50
hconres37-101,61
hconres37-101,62
hconres37-101,77
hconres37-101,78
hconres37-101,84
hconres37-101,88
hconres37-101,97
hconres37-101,101
hconres37-101,108
hconres37-101,111
hconres37-101,112
hconres37-101,116
hconres37-101,128
hconres37-101,142
hconres37-101,144
hconres37-101,146
hconres37-101,154
hconres37-101,158
hconres37-101,164
hconres37-101,168
hconres37-101,170
hconres37-101,180
hconres37-101,190
hconres37-101,193
hconres37-101,200
hconres37-101,207
hconres37-101,211
hconres37-101,217
hconres37-101,220
hconres37-101,228
hconres37-101,238
hconres37-101,240
hconres37-101,241
hconres37-101,242
hconres37-101,246
hconres37-101,249
hconres37-101,264
hconres37-101,266
hconres37-101,273
hconres37-101,275
hconres37-101,276
hconres37-101,279
hconres37-101,289
hconres37-101,293
hconres37-101,297
hconres37-101,310
hconres37-101,312
hconres37-101,317
hconres37-101,322
hconres37-101,327
hconres37-101,328
hconres37-101,329
hconres37-101,331
hconres37-101,338
hconres37-101,342
hconres37-101,350
hconres37-101,367
hconres37-101,370
hconres37-101,373
hconres37-101,374
hconres37-101,375
hconres37-101,380
hconres37-101,392
hconres37-101,395
hconres37-101,424
hconres37-101,426
hconres37-101,430
hconres37-101,432
hconres37-101,439
hconres37-101,440
hconres37-101,447
hconres37-101,448
hconres37-101,450
hconres37-101,455
hconres37-101,456
hconres37-101,476
hconres37-101,487
hconres37-101,490
hconres37-101,492
hconres37-101,498
hconres37-101,504
hconres37-101,510
hconres37-101,514
hconres37-101,516
hconres37-101,517
hconres37-101,524
hconres37-101,525
hconres37-101,532
hconres37-101,533
hconres37-101,537
hconres37-101,546
hconres37-101,554
hconres37-101,560
hconres37-101,566
hconres37-101,567
hconres37-101,569
hconres37-101,572
hconres37-101,575
hconres37-101,580
hconres37-101,583
hconres37-101,585
hconres37-101,602
hconres37-101,611
hconres37-101,613
hconres37-101,615
hconres37-101,618
hconres37-101,645
hconres37-101,646
hconres37-101,649
hconres37-101,658
hconres37-101,660
hconres37-101,669
hconres37-101,672
hconres37-101,673
hconres37-101,679
hconres37-101,681
hconres37-101,682
hconres37-101,687
hconres37-101,691
hconres37-101,698
hconres37-101,709
hconres37-101,713
hconres37-101,715
hconres37-101,720
hconres37-101,724
hconres37-101,732
hconres37-101,735
hconres37-101,737
hconres37-101,739
hconres37-101,742
hconres37-101,751
hconres37-101,755
hconres37-101,761
hconres37-101,763
hconres37-101,765
hconres37-101,768
hconres37-101,771
hconres37-101,782
hconres37-101,783
hconres37-101,785
hconres37-101,794
hconres37-101,801
hconres37-101,806
hconres37-101,812
hconres37-101,820
hconres37-101,822
hconres37-101,830
hconres37-101,833
hconres37-101,840
hconres37-101,841
hconres37-101,851
hconres37-101,853
hconres37-101,855
hconres37-101,859
hconres37-101,870
hconres37-101,875
hconres37-101,876
hconres37-101,878
hconres37-101,880
hconres37-101,883
hconres37-101,884
hconres37-101,886
hconres37-101,887
hconres37-101,890
hconres37-101,891
hconres37-101,897
hconres37-101,901
hconres37-101,903
hconres37-101,912
hconres37-101,916
hconres37-101,923
hconres37-101,925
hconres37-101,930
hconres37-101,934
hconres37-101,940
hconres37-101,947
hconres37-101,956
hconres37-101,958
hconres37-101,963
hconres37-101,965
hconres37-101,974
hconres37-101,977
hconres37-101,986
hconres37-101,989
hconres37-101,990
hconres37-101,994
hconres37-101,1008
hconres37-101,1013
hconres37-101,1023
hconres37-101,1026
hconres37-101,1030
hconres37-101,1032
hconres37-101,1034
hconres37-101,1048
hconres37-101,1054
hconres37-101,1055
hconres37-101,1057
hconres37-101,1060
hconres37-101,1063
hconres37-101,1071
hconres37-101,1075
hconres37-101,1076
hconres37-101,1077
hconres37-101,1081
hconres37-101,1082
hconres37-101,1083
hconres37-101,1085
hconres37-101,1088
hconres37-101,1091
hconres37-101,1092
hconres37-101,1095
hconres37-101,1097
hconres37-101,1103
hconres37-101,1136
hconres37-101,1137
hconres37-101,1139
hconres37-101,1150
hconres37-101,1162
hconres37-101,1163
hconres37-101,1165
hconres37-101,1177
hconres37-101,1180
hconres37-101,1185
hconres37-101,1190
hconres37-101,1196
hconres37-101,1197
hconres37-101,1212
hconres37-101,1214
hconres37-101,1218
hconres37-101,1231
hconres37-101,1232
hconres37-101,1238
hconres37-101,1240
hconres37-101,1247
hconres37-101,1249
hconres37-101,1255
hconres38-101,34
hconres38-101,142
hconres38-101,144
hconres38-101,312
hconres38-101,372
hconres38-101,613
hconres38-101,663
hconres38-101,764
hconres38-101,877
hconres38-101,923
hconres38-101,1029
hconres38-101,1032
hconres38-101,1057
hconres38-101,1121
hconres39-101,28
hconres39-101,50
hconres39-101,61
hconres39-101,78
hconres39-101,96
hconres39-101,97
hconres39-101,101
hconres39-101,127
hconres39-101,135
hconres39-101,142
hconres39-101,154
hconres39-101,158
hconres39-101,179
hconres39-101,190
hconres39-101,200
hconres39-101,205
hconres39-101,207
hconres39-101,224
hconres39-101,266
hconres39-101,273
hconres39-101,276
hconres39-101,279
hconres39-101,289
hconres39-101,293
hconres39-101,296
hconres39-101,310
hconres39-101,312
hconres39-101,328
hconres39-101,331
hconres39-101,338
hconres39-101,342
hconres39-101,345
hconres39-101,356
hconres39-101,380
hconres39-101,407
hconres39-101,425
hconres39-101,426
hconres39-101,429
hconres39-101,455
hconres39-101,484
hconres39-101,492
hconres39-101,498
hconres39-101,504
hconres39-101,514
hconres39-101,524
hconres39-101,532
hconres39-101,560
hconres39-101,567
hconres39-101,583
hconres39-101,604
hconres39-101,611
hconres39-101,613
hconres39-101,616
hconres39-101,645
hconres39-101,658
hconres39-101,660
hconres39-101,669
hconres39-101,673
hconres39-101,690
hconres39-101,691
hconres39-101,715
hconres39-101,720
hconres39-101,724
hconres39-101,737
hconres39-101,758
hconres39-101,763
hconres39-101,768
hconres39-101,771
hconres39-101,794
hconres39-101,847
hconres39-101,855
hconres39-101,865
hconres39-101,880
hconres39-101,883
hconres39-101,884
hconres39-101,886
hconres39-101,897
hconres39-101,901
hconres39-101,903
hconres39-101,930
hconres39-101,944
hconres39-101,947
hconres39-101,948
hconres39-101,956
hconres39-101,965
hconres39-101,971
hconres39-101,974
hconres39-101,977
hconres39-101,994
hconres39-101,1018
hconres39-101,1032
hconres39-101,1034
hconres39-101,1048
hconres39-101,1054
hconres39-101,1055
hconres39-101,1057
hconres39-101,1063
hconres39-101,1067
hconres39-101,1075
hconres39-101,1077
hconres39-101,1082
hconres39-101,1091
hconres39-101,1092
hconres39-101,1110
hconres39-101,1122
hconres39-101,1129
hconres39-101,1136
hconres39-101,1142
hconres39-101,1177
hconres39-101,1178
hconres39-101,1190
hconres39-101,1197
hconres39-101,1224
hconres39-101,1232
hconres39-101,1237
hconres39-101,1240
hconres40-101,4
hconres40-101,7
hconres40-101,10
hconres40-101,23
hconres40-101,34
hconres40-101,36
hconres40-101,47
hconres40-101,50
hconres40-101,65
hconres40-101,77
hconres40-101,78
hconres40-101,84
hconres40-101,88
hconres40-101,89
hconres40-101,101
hconres40-101,108
hconres40-101,111
hconres40-101,112
hconres40-101,113
hconres40-101,116
hconres40-101,127
hconres40-101,134
hconres40-101,146
hconres40-101,154
hconres40-101,158
hconres40-101,162
hconres40-101,164
hconres40-101,168
hconres40-101,174
hconres40-101,179
hconres40-101,193
hconres40-101,200
hconres40-101,205
hconres40-101,211
hconres40-101,214
hconres40-101,217
hconres40-101,220
hconres40-101,224
hconres40-101,229
hconres40-101,238
hconres40-101,240
hconres40-101,241
hconres40-101,246
hconres40-101,252
hconres40-101,266
hconres40-101,273
hconres40-101,275
hconres40-101,279
hconres40-101,284
hconres40-101,289
hconres40-101,296
hconres40-101,301
hconres40-101,317
hconres40-101,322
hconres40-101,326
hconres40-101,328
hconres40-101,329
hconres40-101,342
hconres40-101,344
hconres40-101,345
hconres40-101,350
hconres40-101,361
hconres40-101,370
hconres40-101,372
hconres40-101,375
hconres40-101,384
hconres40-101,392
hconres40-101,395
hconres40-101,407
hconres40-101,426
hconres40-101,429
hconres40-101,431
hconres40-101,439
hconres40-101,440
hconres40-101,443
hconres40-101,448
hconres40-101,450
hconres40-101,456
hconres40-101,476
hconres40-101,484
hconres40-101,489
hconres40-101,490
hconres40-101,498
hconres40-101,504
hconres40-101,510
hconres40-101,514
hconres40-101,516
hconres40-101,517
hconres40-101,524
hconres40-101,525
hconres40-101,532
hconres40-101,534
hconres40-101,546
hconres40-101,554
hconres40-101,557
hconres40-101,560
hconres40-101,566
hconres40-101,567
hconres40-101,572
hconres40-101,583
hconres40-101,590
hconres40-101,602
hconres40-101,604
hconres40-101,606
hconres40-101,611
hconres40-101,613
hconres40-101,615
hconres40-101,620
hconres40-101,626
hconres40-101,631
hconres40-101,645
hconres40-101,646
hconres40-101,649
hconres40-101,655
hconres40-101,658
hconres40-101,660
hconres40-101,669
hconres40-101,672
hconres40-101,673
hconres40-101,679
hconres40-101,682
hconres40-101,688
hconres40-101,690
hconres40-101,694
hconres40-101,696
hconres40-101,698
hconres40-101,709
hconres40-101,713
hconres40-101,715
hconres40-101,720
hconres40-101,724
hconres40-101,732
hconres40-101,739
hconres40-101,743
hconres40-101,751
hconres40-101,758
hconres40-101,765
hconres40-101,768
hconres40-101,771
hconres40-101,783
hconres40-101,785
hconres40-101,798
hconres40-101,806
hconres40-101,812
hconres40-101,820
hconres40-101,827
hconres40-101,830
hconres40-101,833
hconres40-101,836
hconres40-101,840
hconres40-101,841
hconres40-101,844
hconres40-101,851
hconres40-101,854
hconres40-101,855
hconres40-101,859
hconres40-101,870
hconres40-101,875
hconres40-101,876
hconres40-101,878
hconres40-101,880
hconres40-101,883
hconres40-101,884
